,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
,META,MSFT,TSLA,META,MSFT,TSLA,META,MSFT,TSLA,META,MSFT,TSLA,META,MSFT,TSLA,META,MSFT,TSLA
Date,,,,,,,,,,,,,,,,,,
2020-10-09,264.45001220703125,210.48715209960938,144.6666717529297,264.45001220703125,215.80999755859375,144.6666717529297,264.75,215.86000061035156,144.8633270263672,262.1700134277344,211.22999572753906,142.15333557128906,264.5199890136719,211.22999572753906,143.3766632080078,14107800,26458000,86777100
2020-10-12,275.75,215.9392852783203,147.43333435058594,275.75,221.39999389648438,147.43333435058594,280.17999267578125,223.86000061035156,149.5800018310547,267.8699951171875,216.80999755859375,146.19332885742188,270.20001220703125,218.7899932861328,147.3333282470703,31019300,40461400,116373300
2020-10-13,276.1400146484375,217.36325073242188,148.88333129882812,276.1400146484375,222.86000061035156,148.88333129882812,279.1000061035156,225.2100067138672,149.6300048828125,273.3900146484375,220.42999267578125,145.53334045410156,277.5799865722656,222.72000122070312,147.78334045410156,18063300,28950800,103391100
2020-10-14,271.82000732421875,215.41258239746094,153.76666259765625,271.82000732421875,220.86000061035156,153.76666259765625,278.75,224.22000122070312,155.3000030517578,271.5,219.1300048828125,149.11666870117188,277.6199951171875,223.0,149.92666625976562,15577800,23421700,143639100
2020-10-15,266.7200012207031,214.2421875,149.6266632080078,266.7200012207031,219.66000366210938,149.6266632080078,269.0400085449219,220.36000061035156,152.19000244140625,263.6700134277344,216.00999450683594,147.5,267.6000061035156,217.10000610351562,150.10333251953125,15416100,22733100,107017200
2020-10-16,265.92999267578125,214.2421875,146.55667114257812,265.92999267578125,219.66000366210938,146.55667114257812,271.3699951171875,222.2899932861328,151.98333740234375,265.29998779296875,219.32000732421875,146.28334045410156,267.3800048828125,220.14999389648438,151.47999572753906,16622700,26057900,98327700
2020-10-19,261.3999938964844,208.9363555908203,143.61000061035156,261.3999938964844,214.22000122070312,143.61000061035156,268.54998779296875,222.3000030517578,149.0,259.8800048828125,213.72000122070312,142.9566650390625,265.5299987792969,220.4199981689453,148.74667358398438,13587000,27625800,108863400
2020-10-20,267.55999755859375,209.3557586669922,140.64666748046875,267.55999755859375,214.64999389648438,140.64666748046875,269.70001220703125,217.3699951171875,143.9166717529297,262.8800048828125,213.08999633789062,139.68333435058594,263.05999755859375,215.8000030517578,143.9166717529297,18763200,22753500,94968900
2020-10-21,278.7300109863281,209.5020751953125,140.8800048828125,278.7300109863281,214.8000030517578,140.8800048828125,283.04998779296875,216.9199981689453,144.31666564941406,276.3699951171875,213.1199951171875,140.4166717529297,279.55999755859375,213.1199951171875,140.89999389648438,28998600,22724900,97111500
2020-10-22,278.1199951171875,209.58984375,141.92999267578125,278.1199951171875,214.88999938964844,141.92999267578125,282.45001220703125,216.05999755859375,148.41000366210938,275.0400085449219,211.6999969482422,141.50332641601562,279.8699951171875,213.92999267578125,147.30667114257812,16720000,22351500,119979600
2020-10-23,284.7900085449219,210.89678955078125,140.2100067138672,284.7900085449219,216.22999572753906,140.2100067138672,285.239990234375,216.27999877929688,140.9633331298828,276.82000732421875,213.16000366210938,135.7933349609375,278.79998779296875,215.02999877929688,140.6133270263672,17535200,18879600,101151000
2020-10-26,277.1099853515625,204.89846801757812,140.0933380126953,277.1099853515625,210.0800018310547,140.0933380126953,285.2300109863281,216.33999633789062,141.9199981689453,274.260009765625,208.10000610351562,136.6666717529297,283.1600036621094,213.85000610351562,137.2100067138672,21322900,37111600,84717600
2020-10-27,283.2900085449219,207.99029541015625,141.55999755859375,283.2900085449219,213.25,141.55999755859375,284.510009765625,214.6699981689453,143.5,276.30999755859375,210.3300018310547,140.03334045410156,278.760009765625,211.58999633789062,141.25332641601562,16287200,36700300,68059500
2020-10-28,267.6700134277344,197.6809539794922,135.33999633789062,267.6700134277344,202.67999267578125,135.33999633789062,278.7900085449219,208.83999633789062,139.53334045410156,267.260009765625,202.10000610351562,135.3333282470703,278.7900085449219,207.6699981689453,138.82666015625,23121800,51195600,76354200
2020-10-29,280.8299865722656,199.67068481445312,136.94332885742188,280.8299865722656,204.72000122070312,136.94332885742188,283.6000061035156,207.36000061035156,139.35333251953125,273.7799987792969,203.3699951171875,135.48666381835938,276.54998779296875,204.07000732421875,136.65333557128906,32368100,31432600,67965900
2020-10-30,263.1099853515625,197.47618103027344,129.34666442871094,263.1099853515625,202.47000122070312,129.34666442871094,276.70001220703125,204.2899932861328,135.8633270263672,259.1000061035156,199.6199951171875,126.37000274658203,274.5,203.5,135.63333129882812,47247800,36953700,127533900
2020-11-02,261.3599853515625,197.33961486816406,133.50332641601562,261.3599853515625,202.3300018310547,133.50332641601562,270.4700012207031,205.27999877929688,135.66000366210938,257.3399963378906,200.1199951171875,130.76666259765625,264.6000061035156,204.2899932861328,131.3333282470703,27165700,30842200,87063300
2020-11-03,265.29998779296875,201.3385009765625,141.3000030517578,265.29998779296875,206.42999267578125,141.3000030517578,270.04998779296875,208.1199951171875,142.58999633789062,260.8800048828125,203.1199951171875,135.56333923339844,263.1600036621094,203.88999938964844,136.57666015625,17961900,27512000,103055100
2020-11-04,287.3800048828125,211.05284118652344,140.32666015625,287.3800048828125,216.38999938964844,140.32666015625,288.94000244140625,218.32000732421875,145.13333129882812,278.6199951171875,212.4199981689453,139.03334045410156,281.0,214.02000427246094,143.5399932861328,35364400,42311800,96429300
2020-11-05,294.67999267578125,217.7826385498047,146.02999877929688,294.67999267578125,223.2899932861328,146.02999877929688,297.3800048828125,224.1199951171875,146.6666717529297,288.95001220703125,221.14999389648438,141.3333282470703,291.8999938964844,222.0399932861328,142.76666259765625,23823600,36080100,85243500
2020-11-06,293.4100036621094,218.20204162597656,143.31666564941406,293.4100036621094,223.72000122070312,143.31666564941406,294.6000061035156,224.36000061035156,145.52333068847656,288.05999755859375,218.02999877929688,141.42666625976562,293.95001220703125,222.25999450683594,145.36666870117188,13891000,25231900,65118000
2020-11-09,278.7699890136719,213.00350952148438,140.4199981689453,278.7699890136719,218.38999938964844,140.4199981689453,292.5799865722656,228.1199951171875,150.8333282470703,278.5299987792969,217.8800048828125,140.3333282470703,289.8699951171875,224.44000244140625,146.5,25117700,44395000,104499000
2020-11-10,272.42999267578125,205.8054962158203,136.7866668701172,272.42999267578125,211.00999450683594,136.7866668701172,274.0,216.5,140.02999877929688,264.0,209.72000122070312,132.00999450683594,273.1000061035156,214.5,140.02999877929688,29067700,44045100,90852600
2020-11-11,276.4800109863281,211.2089080810547,139.0433349609375,276.4800109863281,216.5500030517578,139.0433349609375,278.3999938964844,218.0399932861328,139.56666564941406,272.4800109863281,212.1999969482422,136.86000061035156,273.4700012207031,212.38999938964844,138.81666564941406,14957000,29440800,52073100
2020-11-12,275.0799865722656,210.1262969970703,137.25332641601562,275.0799865722656,215.44000244140625,137.25332641601562,279.75,219.11000061035156,141.0,274.42999267578125,214.4600067138672,136.5066680908203,277.17999267578125,217.2100067138672,138.35000610351562,12899500,21593900,59565300
2020-11-13,276.95001220703125,211.16989135742188,136.1666717529297,276.95001220703125,216.50999450683594,136.1666717529297,277.760009765625,217.4199981689453,137.50999450683594,273.1000061035156,214.16000366210938,133.8866729736328,277.7200012207031,216.36000061035156,136.9499969482422,10391200,18621100,59313300
2020-11-16,278.9599914550781,211.8721160888672,136.02999877929688,278.9599914550781,217.22999572753906,136.02999877929688,279.4100036621094,217.74000549316406,137.48333740234375,274.6300048828125,214.52000427246094,134.69667053222656,275.04998779296875,214.8699951171875,136.30999755859375,12970400,24953300,80515800
2020-11-17,275.0,209.17044067382812,147.20333862304688,275.0,214.4600067138672,147.20333862304688,277.67999267578125,217.67999267578125,154.0,273.2900085449219,214.0800018310547,144.336669921875,277.67999267578125,216.10000610351562,153.38999938964844,15040300,24154100,183564900
2020-11-18,271.9700012207031,206.41281127929688,162.2133331298828,271.9700012207031,211.0800018310547,162.2133331298828,277.3900146484375,215.1699981689453,165.3333282470703,271.8399963378906,210.92999267578125,147.8333282470703,274.5199890136719,213.64999389648438,149.4499969482422,12152900,28372800,234132000
2020-11-19,272.94000244140625,207.72315979003906,166.42333984375,272.94000244140625,212.4199981689453,166.42333984375,273.4700012207031,213.02999877929688,169.5366668701172,269.19000244140625,209.92999267578125,162.52333068847656,271.0199890136719,211.3800048828125,164.0,12963700,24792700,187425900
2020-11-20,269.70001220703125,205.7380828857422,163.20333862304688,269.70001220703125,210.38999938964844,163.20333862304688,273.0,213.2899932861328,167.5,269.4100036621094,210.0,163.02000427246094,272.55999755859375,212.1999969482422,165.99667358398438,18114700,22843100,98735700
2020-11-23,268.42999267578125,205.46426391601562,173.9499969482422,268.42999267578125,210.11000061035156,173.9499969482422,270.95001220703125,212.2899932861328,175.3333282470703,264.5299987792969,208.16000366210938,167.26333618164062,270.8900146484375,210.9499969482422,167.8333282470703,20990800,25683500,150780900
2020-11-24,276.9200134277344,209.13133239746094,185.1266632080078,276.9200134277344,213.86000061035156,185.1266632080078,277.82000732421875,214.25,186.663330078125,267.8699951171875,208.86000061035156,175.39999389648438,268.489990234375,209.58999633789062,180.13333129882812,16930400,33979700,160945500
2020-11-25,275.5899963378906,209.14111328125,191.3333282470703,275.5899963378906,213.8699951171875,191.3333282470703,280.17999267578125,215.2899932861328,191.3333282470703,272.6499938964844,212.4600067138672,181.7899932861328,278.1400146484375,215.11000061035156,183.35333251953125,12467000,21012900,146790600
2020-11-27,277.80999755859375,210.47105407714844,195.25332641601562,277.80999755859375,215.22999572753906,195.25332641601562,279.1300048828125,216.27000427246094,199.5933380126953,274.82000732421875,214.0399932861328,192.81666564941406,277.3900146484375,214.85000610351562,193.72000122070312,7808400,14512200,112683300
2020-11-30,276.9700012207031,209.33670043945312,189.1999969482422,276.9700012207031,214.07000732421875,189.1999969482422,277.70001220703125,214.75999450683594,202.60000610351562,271.010009765625,210.83999633789062,184.836669921875,276.0299987792969,214.10000610351562,200.73666381835938,16693300,33064800,189009300
2020-12-01,286.54998779296875,211.42938232421875,194.9199981689453,286.54998779296875,216.2100067138672,194.9199981689453,289.29998779296875,217.32000732421875,199.28334045410156,278.9599914550781,213.35000610351562,190.68333435058594,279.1600036621094,214.50999450683594,199.19667053222656,20738900,30904500,120310500
2020-12-02,287.5199890136719,210.60792541503906,189.60667419433594,287.5199890136719,215.3699951171875,189.60667419433594,291.7799987792969,215.47000122070312,190.51333618164062,280.8299865722656,212.8000030517578,180.40333557128906,285.3599853515625,214.8800048828125,185.47999572753906,17361600,23724500,143327100
2020-12-03,281.8500061035156,209.50294494628906,197.7933349609375,281.8500061035156,214.24000549316406,197.7933349609375,286.6499938964844,216.3800048828125,199.6566619873047,281.07000732421875,213.64999389648438,194.14332580566406,286.25,214.61000061035156,196.67333984375,12921700,25120900,127656000
2020-12-04,279.70001220703125,209.6202850341797,199.67999267578125,279.70001220703125,214.36000061035156,199.67999267578125,283.4599914550781,215.3800048828125,199.67999267578125,279.29998779296875,213.17999267578125,195.1666717529297,280.29998779296875,214.22000122070312,197.00332641601562,10880300,24666000,88203900
2020-12-07,285.5799865722656,209.55184936523438,213.9199981689453,285.5799865722656,214.2899932861328,213.9199981689453,288.489990234375,215.5399932861328,216.26333618164062,278.20001220703125,212.99000549316406,201.01666259765625,279.19000244140625,214.3699951171875,201.63999938964844,13007700,24620000,168929100
2020-12-08,283.3999938964844,211.23379516601562,216.6266632080078,283.3999938964844,216.00999450683594,216.6266632080078,286.42999267578125,216.9499969482422,217.0933380126953,281.54998779296875,212.88999938964844,206.1666717529297,286.010009765625,213.97000122070312,208.50332641601562,10747700,23284100,192795000
2020-12-09,277.9200134277344,207.1168975830078,201.4933319091797,277.9200134277344,211.8000030517578,201.4933319091797,287.6300048828125,215.22999572753906,218.10667419433594,271.75,211.2100067138672,196.0,283.6600036621094,215.16000366210938,217.89666748046875,25189700,32440600,213873600
2020-12-10,277.1199951171875,205.8651885986328,209.02333068847656,277.1199951171875,210.52000427246094,209.02333068847656,278.7300109863281,213.0800018310547,209.25,271.8599853515625,210.36000061035156,188.77999877929688,275.5400085449219,211.77000427246094,191.4566650390625,20065100,26733300,201249600
2020-12-11,273.54998779296875,208.54458618164062,203.3300018310547,273.54998779296875,213.25999450683594,203.3300018310547,276.4800109863281,213.32000732421875,208.0,270.25,209.11000061035156,198.93333435058594,274.5299987792969,210.0500030517578,205.00332641601562,14391400,30979400,139425000
2020-12-14,274.19000244140625,209.46380615234375,213.27667236328125,274.19000244140625,214.1999969482422,213.27667236328125,277.2200012207031,216.2100067138672,214.25,271.55999755859375,212.8800048828125,203.39999389648438,273.3699951171875,213.10000610351562,206.3333282470703,16376900,28798400,156121800
2020-12-15,275.54998779296875,209.3953857421875,211.0833282470703,275.54998779296875,214.1300048828125,211.0833282470703,276.0799865722656,215.4199981689453,215.63333129882812,267.4700012207031,212.24000549316406,207.93333435058594,274.8299865722656,215.1699981689453,214.42666625976562,23979500,27000600,135214500
2020-12-16,275.6700134277344,214.4314727783203,207.58999633789062,275.6700134277344,219.27999877929688,207.58999633789062,277.8599853515625,220.11000061035156,210.8333282470703,272.510009765625,214.72000122070312,201.6666717529297,274.760009765625,214.75,209.41000366210938,15885000,35023300,126287400
2020-12-17,274.4800109863281,214.56838989257812,218.63333129882812,274.4800109863281,219.4199981689453,218.63333129882812,280.44000244140625,220.88999938964844,219.60667419433594,273.6099853515625,217.9199981689453,206.5,277.07000732421875,219.8699951171875,209.39666748046875,16377800,32515800,168810300
2020-12-18,276.3999938964844,213.75674438476562,231.6666717529297,276.3999938964844,218.58999633789062,231.6666717529297,278.0,219.69000244140625,231.6666717529297,271.1400146484375,216.02000427246094,209.51333618164062,275.7699890136719,218.58999633789062,222.96665954589844,26693200,63354900,666378600
2020-12-21,272.7900085449219,217.66830444335938,216.6199951171875,272.7900085449219,222.58999633789062,216.6199951171875,274.6700134277344,224.0,222.8333282470703,267.7900085449219,217.27999877929688,215.35667419433594,272.9800109863281,217.5500030517578,222.0800018310547,16553700,37181900,174135900
2020-12-22,267.0899963378906,218.9884490966797,213.44667053222656,267.0899963378906,223.94000244140625,213.44667053222656,271.5,225.6300048828125,216.6266632080078,264.6300048828125,221.85000610351562,204.7433319091797,271.5,222.69000244140625,216.0,17312900,22612200,155148000
2020-12-23,268.1099853515625,216.13302612304688,215.32666015625,268.1099853515625,221.02000427246094,215.32666015625,272.1700134277344,223.55999755859375,217.1666717529297,266.2300109863281,220.8000030517578,207.52333068847656,266.8900146484375,223.11000061035156,210.73333740234375,14329000,18699600,99519000
2020-12-24,267.3999938964844,217.82476806640625,220.58999633789062,267.3999938964844,222.75,220.58999633789062,270.3999938964844,223.61000061035156,222.02999877929688,266.20001220703125,221.1999969482422,213.6666717529297,268.8800048828125,221.4199981689453,214.3300018310547,6702000,10550600,68596800
2020-12-28,277.0,219.9859161376953,221.22999572753906,277.0,224.9600067138672,221.22999572753906,277.29998779296875,226.02999877929688,227.13333129882812,265.6600036621094,223.02000427246094,220.26666259765625,268.739990234375,224.4499969482422,224.836669921875,23299700,17933500,96835800
2020-12-29,276.7799987792969,219.19378662109375,221.99667358398438,276.7799987792969,224.14999389648438,221.99667358398438,280.510009765625,227.17999267578125,223.3000030517578,276.2799987792969,223.5800018310547,218.3333282470703,276.95001220703125,226.30999755859375,220.3333282470703,16383000,17403200,68732400
2020-12-30,271.8699951171875,216.77842712402344,231.5933380126953,271.8699951171875,221.67999267578125,231.5933380126953,278.0799865722656,225.6300048828125,232.1999969482422,271.7099914550781,221.47000122070312,222.7866668701172,277.95001220703125,225.22999572753906,224.0,11803800,20272300,128538000
2020-12-31,273.1600036621094,217.50205993652344,235.22332763671875,273.1600036621094,222.4199981689453,235.22332763671875,277.0899963378906,223.0,239.57333374023438,269.80999755859375,219.67999267578125,230.3733367919922,272.0,221.6999969482422,233.3300018310547,12900400,20942100,148949700
2021-01-04,268.94000244140625,212.87664794921875,243.2566680908203,268.94000244140625,217.69000244140625,243.2566680908203,275.0,223.0,248.163330078125,265.20001220703125,214.80999755859375,239.06333923339844,274.7799987792969,222.52999877929688,239.82000732421875,15106100,37130100,145914600
2021-01-05,270.9700012207031,213.0819854736328,245.0366668701172,270.9700012207031,217.89999389648438,245.0366668701172,272.3999938964844,218.52000427246094,246.94667053222656,268.2099914550781,215.6999969482422,239.73333740234375,268.2900085449219,217.25999450683594,241.22000122070312,9871600,23823000,96735600
2021-01-06,263.30999755859375,207.55690002441406,251.9933319091797,263.30999755859375,212.25,251.9933319091797,267.75,216.49000549316406,258.0,260.010009765625,211.94000244140625,249.6999969482422,262.0,212.1699981689453,252.8300018310547,24354100,35930700,134100000
2021-01-07,268.739990234375,213.46336364746094,272.0133361816406,268.739990234375,218.2899932861328,272.0133361816406,271.6099853515625,219.33999633789062,272.3299865722656,264.7799987792969,213.7100067138672,258.3999938964844,265.8999938964844,214.0399932861328,259.2099914550781,15789800,27694500,154496700
2021-01-08,267.57000732421875,214.76397705078125,293.3399963378906,267.57000732421875,219.6199951171875,293.3399963378906,268.95001220703125,220.5800018310547,294.8299865722656,263.17999267578125,217.02999877929688,279.46331787109375,268.30999755859375,218.67999267578125,285.3333435058594,18528300,22956200,225166500
2021-01-11,256.8399963378906,212.6810760498047,270.39666748046875,256.8399963378906,217.49000549316406,270.39666748046875,263.4700012207031,218.91000366210938,284.80999755859375,255.89999389648438,216.72999572753906,267.8733215332031,260.4800109863281,218.47000122070312,283.1333312988281,30412300,23031300,177904800
2021-01-12,251.08999633789062,210.1776885986328,283.14666748046875,251.08999633789062,214.92999267578125,283.14666748046875,259.7200012207031,217.10000610351562,289.3333435058594,250.3000030517578,213.32000732421875,275.7799987792969,256.6300048828125,216.5,277.0,26383500,23249300,138812100
2021-01-13,251.63999938964844,211.55650329589844,284.8033447265625,251.63999938964844,216.33999633789062,284.8033447265625,253.9499969482422,216.75999450683594,286.8233337402344,249.1999969482422,213.92999267578125,277.3333435058594,251.5500030517578,214.02000427246094,284.2533264160156,19528900,20087100,99937500
2021-01-14,245.63999938964844,208.30992126464844,281.6666564941406,245.63999938964844,213.02000427246094,281.6666564941406,255.02999877929688,217.4600067138672,287.6666564941406,244.61000061035156,212.74000549316406,279.5833435058594,253.39999389648438,215.91000366210938,281.1300048828125,29739400,29480800,93798900
2021-01-15,251.36000061035156,207.9480743408203,275.38665771484375,251.36000061035156,212.64999389648438,275.38665771484375,253.86000061035156,214.50999450683594,286.6333312988281,247.16000366210938,212.02999877929688,273.0333251953125,247.89999389648438,213.52000427246094,284.0,24942900,31746500,116332800
2021-01-19,261.1000061035156,211.65428161621094,281.51666259765625,261.1000061035156,216.44000244140625,281.51666259765625,262.20001220703125,216.97999572753906,283.3333435058594,252.72000122070312,212.6300048828125,277.6666564941406,256.8999938964844,213.75,279.26666259765625,28028500,30480900,76101000
2021-01-20,267.4800109863281,219.3795928955078,283.48333740234375,267.4800109863281,224.33999633789062,283.48333740234375,270.32000732421875,225.7899932861328,286.5,263.6000061035156,217.2899932861328,279.09332275390625,268.92999267578125,217.6999969482422,286.2466735839844,25199900,37777300,76997700
2021-01-21,272.8699951171875,219.99569702148438,281.663330078125,272.8699951171875,224.97000122070312,281.663330078125,273.6000061035156,226.3000030517578,285.239990234375,267.489990234375,222.4199981689453,280.47332763671875,269.260009765625,224.6999969482422,285.0,20838700,30709400,61563300
2021-01-22,274.5,220.9540252685547,282.21331787109375,274.5,225.9499969482422,282.21331787109375,278.4700012207031,230.07000732421875,282.6666564941406,272.0,225.8000030517578,276.2066650390625,272.010009765625,227.0800018310547,278.10333251953125,21954000,30172700,60199500
2021-01-25,278.010009765625,224.45486450195312,293.6000061035156,278.010009765625,229.52999877929688,293.6000061035156,280.1000061035156,229.77999877929688,300.1333312988281,271.510009765625,224.22000122070312,279.6066589355469,278.1400146484375,229.1199951171875,285.0,19087000,33152100,123520200
2021-01-26,282.04998779296875,227.1929473876953,294.36334228515625,282.04998779296875,232.3300018310547,294.36334228515625,285.3900146484375,234.17999267578125,298.6333312988281,277.80999755859375,230.0800018310547,290.5333251953125,278.1400146484375,231.86000061035156,297.1266784667969,19373600,49169600,69394800
2021-01-27,272.1400146484375,227.75033569335938,288.0533447265625,272.1400146484375,232.89999389648438,288.0533447265625,283.45001220703125,240.44000244140625,297.1666564941406,268.1199951171875,230.13999938964844,286.2200012207031,282.5299987792969,238.0,290.1166687011719,35346200,69870600,82002000
2021-01-28,265.0,233.64698791503906,278.4766540527344,265.0,238.92999267578125,278.4766540527344,286.7900085449219,242.63999938964844,282.6666564941406,264.70001220703125,235.08999633789062,267.0,277.17999267578125,235.61000061035156,273.3333435058594,37758800,49111200,79134000
2021-01-29,258.3299865722656,226.83116149902344,264.510009765625,258.3299865722656,231.9600067138672,264.510009765625,266.55999755859375,238.02000427246094,280.8033447265625,254.85000610351562,231.35000610351562,260.0333251953125,265.29998779296875,235.99000549316406,276.6666564941406,30389500,42503100,104972400
2021-02-01,262.010009765625,234.3511199951172,279.9366760253906,262.010009765625,239.64999389648438,279.9366760253906,264.1700134277344,242.5,280.6666564941406,254.91000366210938,232.42999267578125,265.1866760253906,259.5199890136719,235.05999755859375,271.42999267578125,22914300,33314200,76174200
2021-02-02,267.0799865722656,234.2141571044922,290.92999267578125,267.0799865722656,239.50999450683594,290.92999267578125,268.8500061035156,242.30999755859375,293.5,263.2699890136719,238.69000244140625,280.73333740234375,264.0,241.3000030517578,281.55999755859375,17320800,25916300,73038600
2021-02-03,266.6499938964844,237.6269989013672,284.89666748046875,266.6499938964844,243.0,284.89666748046875,269.20001220703125,245.08999633789062,292.6933288574219,263.8399963378906,239.25999450683594,284.35333251953125,265.6199951171875,239.57000732421875,292.3399963378906,14223400,27158100,55030500
2021-02-04,266.489990234375,236.65890502929688,283.3299865722656,266.489990234375,242.00999450683594,283.3299865722656,268.1600036621094,243.24000549316406,285.5,264.0,240.3699951171875,277.8066711425781,267.010009765625,242.66000366210938,285.0,16060000,25296100,47438100
2021-02-05,268.1000061035156,236.84469604492188,284.07666015625,268.1000061035156,242.1999969482422,284.07666015625,269.1700134277344,243.27999877929688,288.25665283203125,265.6700134277344,240.4199981689453,279.65667724609375,266.79998779296875,242.22999572753906,281.6666564941406,12454400,18054800,55699800
2021-02-08,266.5799865722656,237.10873413085938,287.8066711425781,266.5799865722656,242.47000122070312,287.8066711425781,269.8599853515625,243.67999267578125,292.5899963378906,265.0,240.80999755859375,284.9166564941406,268.75,243.14999389648438,289.8900146484375,13755200,22211900,60485100
2021-02-09,269.45001220703125,238.37997436523438,283.1533203125,269.45001220703125,243.77000427246094,283.1533203125,273.3900146484375,244.75999450683594,286.6000061035156,265.75,241.3800048828125,280.5833435058594,266.44000244140625,241.8699951171875,285.0400085449219,14613400,23565000,45473100
2021-02-10,271.8699951171875,237.4510040283203,268.2733459472656,271.8699951171875,242.82000732421875,268.2733459472656,273.79998779296875,245.9199981689453,281.6066589355469,267.7200012207031,240.88999938964844,266.67333984375,272.45001220703125,245.0,281.21331787109375,14687200,22186700,108648300
2021-02-11,270.3900146484375,239.0840606689453,270.5533447265625,270.3900146484375,244.49000549316406,270.5533447265625,273.5799865722656,245.14999389648438,276.6266784667969,268.489990234375,242.14999389648438,267.24334716796875,271.8900146484375,244.77999877929688,270.8133239746094,12828600,15751100,64868400
2021-02-12,270.5,239.57301330566406,272.0400085449219,270.5,244.99000549316406,272.0400085449219,271.17999267578125,245.3000030517578,272.4433288574219,268.3399963378906,242.72999572753906,261.77667236328125,270.5199890136719,243.92999267578125,267.086669921875,9097600,16561100,71304900
2021-02-16,273.9700012207031,238.31153869628906,265.40667724609375,273.9700012207031,243.6999969482422,265.40667724609375,276.6000061035156,246.1300048828125,273.6666564941406,270.04998779296875,242.9199981689453,264.14666748046875,270.79998779296875,245.02999877929688,272.6666564941406,15417200,26728500,59406900
2021-02-17,273.57000732421875,239.3504638671875,266.04998779296875,273.57000732421875,244.1999969482422,266.04998779296875,273.9700012207031,244.30999755859375,266.61334228515625,269.5799865722656,240.94000244140625,254.00332641601562,271.239990234375,241.32000732421875,259.6966552734375,12763200,21653500,77989500
2021-02-18,269.3900146484375,238.9486083984375,262.4599914550781,269.3900146484375,243.7899932861328,262.4599914550781,271.95001220703125,243.92999267578125,264.89666748046875,266.0299987792969,240.86000061035156,258.75665283203125,269.57000732421875,241.8000030517578,260.29998779296875,15249100,16925600,53871300
2021-02-19,261.55999755859375,236.1846466064453,260.4333190917969,261.55999755859375,240.97000122070312,260.4333190917969,270.2699890136719,243.86000061035156,265.5966796875,260.1499938964844,240.17999267578125,259.1233215332031,269.8599853515625,243.75,265.0,25622600,25262600,56874900
2021-02-22,260.3299865722656,229.8529052734375,238.1666717529297,260.3299865722656,234.50999450683594,238.1666717529297,263.07000732421875,237.92999267578125,256.1666564941406,257.5299987792969,232.39999389648438,236.73333740234375,257.95001220703125,237.4199981689453,254.2133331298828,17434900,36446900,111809100
2021-02-23,265.8599853515625,228.63754272460938,232.94667053222656,265.8599853515625,233.27000427246094,232.94667053222656,267.4599914550781,234.8300018310547,237.8699951171875,254.9600067138672,228.72999572753906,206.3333282470703,259.5,230.3300018310547,220.7100067138672,21924600,30228700,199820700
2021-02-24,264.30999755859375,229.89212036132812,247.33999633789062,264.30999755859375,234.5500030517578,247.33999633789062,266.3800048828125,235.1999969482422,248.3333282470703,258.3900146484375,229.0,231.38999938964844,262.3299865722656,230.00999450683594,237.28334045410156,15736100,26339700,110301000
2021-02-25,254.69000244140625,224.44253540039062,227.4066619873047,254.69000244140625,228.99000549316406,227.4066619873047,266.94000244140625,234.58999633789062,245.73666381835938,254.0399932861328,227.8800048828125,223.52667236328125,262.29998779296875,232.0800018310547,242.0500030517578,19053100,39542200,117071700
2021-02-26,257.6199951171875,227.76522827148438,225.1666717529297,257.6199951171875,232.3800048828125,225.1666717529297,265.54998779296875,235.3699951171875,235.56666564941406,256.4700012207031,229.5399932861328,219.836669921875,256.4700012207031,231.52999877929688,233.3333282470703,26619500,37819200,123267600
2021-03-01,264.9100036621094,232.23464965820312,239.47666931152344,264.9100036621094,236.94000244140625,239.47666931152344,266.6499938964844,237.47000122070312,239.6666717529297,257.8999938964844,233.14999389648438,228.35000610351562,260.82000732421875,235.89999389648438,230.0366668701172,22157300,25324000,81408600
2021-03-02,259.0,229.22564697265625,228.81333923339844,259.0,233.8699951171875,228.81333923339844,266.7099914550781,237.3000030517578,240.3699951171875,258.6499938964844,233.4499969482422,228.3333282470703,265.7799987792969,237.00999450683594,239.42666625976562,15191700,22812500,71196600
2021-03-03,255.41000366210938,223.0409393310547,217.73333740234375,255.41000366210938,227.55999755859375,217.73333740234375,260.989990234375,233.5800018310547,233.56666564941406,255.10000610351562,227.25999450683594,217.23666381835938,260.2900085449219,232.16000366210938,229.3300018310547,15513500,34029500,90624000
2021-03-04,257.6400146484375,222.2274169921875,207.14666748046875,257.6400146484375,226.72999572753906,207.14666748046875,266.489990234375,232.49000549316406,222.81666564941406,253.5,224.25999450683594,200.0,256.4700012207031,226.74000549316406,218.60000610351562,31626500,44727800,197758500
2021-03-05,264.2799987792969,227.00070190429688,199.31666564941406,264.2799987792969,231.60000610351562,199.31666564941406,265.45001220703125,233.27000427246094,209.27999877929688,255.61000061035156,226.4600067138672,179.8300018310547,260.6700134277344,229.52000427246094,208.68666076660156,26820100,41872800,268189500
2021-03-08,255.30999755859375,222.8743133544922,187.6666717529297,255.30999755859375,227.38999938964844,187.6666717529297,265.5799865722656,233.3699951171875,206.7100067138672,255.0500030517578,227.1300048828125,186.26333618164062,265.54998779296875,231.3699951171875,200.18333435058594,18391800,35267400,155361000
